Timestamp	Lap_Number	Position(x)	Position(y)	Position(z)	Orientation(x)	Orientation(y)	Orientation(z)	Collision_Target	Path_Deviation	Estimated_Path_Center(x)	Estimated_Path_Center(y)	Estimated_Path_Center(z)	Gaze_Target	Gaze_Location(x)	Gaze_Location(y)	Gaze_Location(z)	Gaze_Through_Gate	Norm_Pos(x)	Norm_Pos(y)	Left_X	Left_Y	Right_X	Right_Y	FPS
1638917674490	0	22.56296000	332.74680000	14.30006000	44.99767000	342.50440000	1.68747000	NULL	8.5047	0.0000	0.0000	0.0000	Terrain	4.3275	290.1929	143.9739	NULL	0.6371	0.7821	0.1251	-0.4167	0.0000	-1.0000	90.58012
1638917674501	0	22.12171000	332.68690000	15.70701000	44.99775000	342.55870000	1.56964900	NULL	8.4264	0.0000	0.0000	0.0000	Terrain	15.0463	290.8938	155.7368	NULL	0.7089	0.8078	0.1251	-0.4556	0.0000	-1.0000	90.58012
1638917674523	0	21.68043000	332.59300000	17.11395000	44.99783000	342.63660000	1.45794000	NULL	8.3482	0.0000	0.0000	0.0000	Terrain	16.5471	291.5071	162.6882	NULL	0.7215	0.8287	0.1640	-0.4751	0.0000	-1.0000	90.81951
1638917674535	0	21.23922000	332.46620000	18.52081000	44.99791000	342.74220000	1.35236000	NULL	8.2699	0.0000	0.0000	0.0000	Terrain	16.5471	291.5071	162.6882	NULL	0.7215	0.8287	0.1640	-0.4751	0.0000	-1.0000	90.81951
1638917674557	0	20.79820000	332.30760000	19.92749000	44.99799000	342.87900000	1.25285300	NULL	8.1915	0.0000	0.0000	0.0000	Terrain	18.7022	291.8437	168.2134	NULL	0.7352	0.8406	0.1640	-0.4751	0.0000	-1.0000	91.1141
1638917674568	0	20.35751000	332.11820000	21.33390000	44.99807000	343.04900000	1.15931700	NULL	8.1128	0.0000	0.0000	0.0000	Terrain	18.7022	291.8437	168.2134	NULL	0.7352	0.8406	0.1640	-0.4751	0.0000	-1.0000	91.1141
1638917674590	0	19.91731000	331.89900000	22.73993000	44.99812000	343.25260000	1.07159300	NULL	8.0339	0.0000	0.0000	0.0000	Terrain	20.6981	291.9847	172.6904	NULL	0.7456	0.8495	0.1446	-0.4751	0.0000	-1.0000	89.67444
1638917674602	0	19.47782000	331.65090000	24.14545000	44.99820000	343.48670000	0.98949200	NULL	7.9544	0.0000	0.0000	0.0000	Terrain	22.7103	291.7962	172.6934	NULL	0.7552	0.8454	0.0862	-0.4751	0.0000	-1.0000	89.67444
1638917674624	0	19.03924000	331.37490000	25.55037000	44.99827000	343.74600000	0.91280230	NULL	7.8744	0.0000	0.0000	0.0000	Terrain	25.8313	291.6407	174.3964	NULL	0.7712	0.8453	0.0279	-0.4751	0.0000	-1.0000	89.15358
1638917674635	0	18.60181000	331.07330000	26.95455000	44.99833000	344.02310000	0.84129950	NULL	7.7935	0.0000	0.0000	0.0000	Terrain	25.8313	291.6407	174.3964	NULL	0.7712	0.8453	0.0085	-0.4556	0.0000	-1.0000	89.15358
1638917674657	0	18.16576000	330.74980000	28.35790000	44.99839000	344.30980000	0.77473560	NULL	7.7116	0.0000	0.0000	0.0000	Terrain	27.3829	291.2751	168.6910	NULL	0.7767	0.8246	0.0000	-0.3584	0.0000	-1.0000	88.12669
1638917674668	0	17.73133000	330.40900000	29.76035000	44.99846000	344.59940000	0.71286300	NULL	7.6285	0.0000	0.0000	0.0000	Terrain	27.3829	291.2751	168.6910	NULL	0.7767	0.8246	0.0000	-0.3584	0.0000	-1.0000	88.12669
1638917674690	0	17.29872000	330.05430000	31.16187000	44.99850000	344.88660000	0.65543620	NULL	7.5440	0.0000	0.0000	0.0000	Terrain	29.3076	291.0399	168.1973	NULL	0.7855	0.8194	0.0000	-0.3195	0.0000	-1.0000	89.51389
1638917674702	0	16.86813000	329.68620000	32.56247000	44.99857000	345.16760000	0.60219710	NULL	7.4579	0.0000	0.0000	0.0000	Terrain	29.8806	290.8495	166.0530	NULL	0.7883	0.8106	0.0000	-0.3195	0.0000	-1.0000	89.51389
1638917674723	0	16.43974000	329.30510000	33.96215000	44.99862000	345.43940000	0.55290760	NULL	7.3701	0.0000	0.0000	0.0000	Terrain	29.0319	290.7641	164.0273	NULL	0.7825	0.8042	0.0000	-0.3195	0.0000	-1.0000	88.46504
1638917674735	0	16.01371000	328.91150000	35.36091000	44.99865000	345.70000000	0.50732540	NULL	7.2804	0.0000	0.0000	0.0000	Terrain	29.0319	290.7641	164.0273	NULL	0.7825	0.8042	0.0000	-0.3195	0.0000	-1.0000	88.46504
1638917674757	0	15.59020000	328.50590000	36.75877000	44.99871000	345.94780000	0.46521040	NULL	7.1887	0.0000	0.0000	0.0000	Terrain	28.5126	290.7490	162.7147	NULL	0.7787	0.8009	0.0000	-0.3195	0.0000	-1.0000	89.60172
1638917674768	0	15.16933000	328.08850000	38.15572000	44.99875000	346.18210000	0.42634370	NULL	7.0948	0.0000	0.0000	0.0000	PathOutline	28.3089	290.6909	159.8508	NULL	0.7784	0.7907	0.0000	-0.3195	0.0000	-1.0000	89.60172
1638917674790	0	14.75124000	327.65990000	39.55176000	44.99882000	346.40230000	0.39050290	NULL	6.9986	0.0000	0.0000	0.0000	PathOutline	27.9088	290.6742	158.4400	NULL	0.7766	0.7860	0.0000	-0.3195	0.0000	-1.0000	88.76698
1638917674801	0	14.33602000	327.22180000	40.94690000	44.99886000	346.60830000	0.35748450	NULL	6.9001	0.0000	0.0000	0.0000	PathOutline	27.7977	290.6783	156.0662	NULL	0.7776	0.7774	0.0000	-0.3001	0.0000	-1.0000	88.76698
1638917674824	0	13.92375000	326.77590000	42.34115000	44.99889000	346.80020000	0.32709230	NULL	6.7991	0.0000	0.0000	0.0000	Terrain	27.8473	290.5752	152.3246	NULL	0.7809	0.7611	0.0000	-0.2612	0.0000	-1.0000	90.89793
1638917674835	0	13.51451000	326.32510000	43.73455000	44.99893000	346.97840000	0.29913780	NULL	6.6956	0.0000	0.0000	0.0000	Terrain	27.8473	290.5752	152.3246	NULL	0.7809	0.7611	0.0000	-0.2418	0.0000	-1.0000	90.89793
1638917674857	0	13.10832000	325.86970000	45.12716000	44.99897000	347.14320000	0.27344490	NULL	6.5894	0.0000	0.0000	0.0000	PathOutline	27.7792	290.6832	156.3195	NULL	0.7819	0.7793	0.0000	-0.2418	0.0000	-1.0000	89.20606
1638917674869	0	12.70522000	325.40970000	46.51906000	44.99902000	347.29520000	0.24984570	NULL	6.5064	0.0000	0.0000	0.0000	PathOutline	27.6497	290.7541	160.9954	NULL	0.7803	0.7990	0.0000	-0.2418	0.0000	-1.0000	89.20606
1638917674890	0	12.30522000	324.94530000	47.91029000	44.99904000	347.43510000	0.22818620	NULL	6.6142	0.0000	0.0000	0.0000	PathOutline	26.4750	290.7615	160.2947	NULL	0.7742	0.7980	0.0000	-0.2418	0.0000	-1.0000	87.34998
1638917674902	0	11.90832000	324.47670000	49.30091000	44.99908000	347.56340000	0.20831840	NULL	6.7375	0.0000	0.0000	0.0000	PathOutline	26.4750	290.7615	160.2947	NULL	0.7742	0.7980	0.0000	-0.2418	0.0000	-1.0000	87.34998
1638917674924	0	11.51454000	324.00390000	50.69096000	44.99912000	347.68100000	0.19010240	NULL	6.8580	0.0000	0.0000	0.0000	Terrain	26.9951	291.0002	163.4089	NULL	0.7814	0.8137	0.0000	-0.2418	0.0000	-1.0000	88.87901
1638917674935	0	11.12385000	323.52860000	52.08048000	44.99916000	347.78850000	0.17341670	NULL	6.9754	0.0000	0.0000	0.0000	Terrain	26.9951	291.0002	163.4089	NULL	0.7814	0.8137	0.0000	-0.2223	0.0279	-1.0000	88.87901
1638917674957	0	10.73838000	323.05070000	53.47000000	44.99919000	347.88650000	0.15628500	NULL	7.0878	0.0000	0.0000	0.0000	Terrain	26.2764	291.0795	163.8256	NULL	0.7814	0.8185	0.0279	-0.2223	0.0668	-1.0000	88.37865
1638917674968	0	10.35981000	322.57030000	54.85993000	44.99921000	347.97750000	0.13554360	NULL	7.1933	0.0000	0.0000	0.0000	Terrain	26.0544	291.1280	164.4058	NULL	0.7824	0.8225	0.0473	-0.2223	0.0862	-1.0000	88.37865
1638917674990	0	9.98972700	322.08760000	56.25068000	44.99924000	348.06710000	0.10874350	NULL	7.2903	0.0000	0.0000	0.0000	Terrain	25.6289	291.1569	164.5977	NULL	0.7820	0.8250	0.1057	-0.2223	0.1251	-1.0000	88.74139
1638917675001	0	9.63058300	321.60260000	57.64281000	44.99927000	348.16380000	0.07297363	NULL	7.3763	0.0000	0.0000	0.0000	Terrain	25.6289	291.1569	164.5977	NULL	0.7820	0.8250	0.1640	-0.2223	0.1834	-1.0000	88.74139
1638917675024	0	9.28296900	321.11530000	59.03649000	44.99930000	348.27650000	0.02621695	NULL	7.4507	0.0000	0.0000	0.0000	Terrain	25.1071	291.0483	163.0398	NULL	0.7843	0.8204	0.2223	-0.2223	0.2223	-1.0000	90.60556
1638917675035	0	8.94836300	320.62710000	60.43206000	44.99933000	348.41480000	359.96740000	NULL	7.5120	0.0000	0.0000	0.0000	Terrain	25.1148	291.0194	162.7786	NULL	0.7867	0.8204	0.2418	-0.2029	0.2418	-1.0000	90.60556
1638917675056	0	8.62732700	320.14090000	61.82969000	44.99935000	348.58750000	359.89540000	NULL	7.5595	0.0000	0.0000	0.0000	Terrain	25.7039	290.9726	162.6028	NULL	0.7932	0.8203	0.2806	-0.1446	0.3001	-1.0000	91.41311
1638917675069	0	8.32131200	319.65780000	63.22972000	44.99937000	348.80220000	359.80940000	NULL	7.5919	0.0000	0.0000	0.0000	Terrain	31.4231	291.1109	173.5376	NULL	0.8285	0.8626	0.2806	-0.1446	0.3001	-1.0000	91.41311
1638917675090	0	8.03087300	319.17910000	64.63233000	44.99940000	349.06540000	359.70860000	NULL	7.6085	0.0000	0.0000	0.0000	Terrain	32.9921	290.9183	178.4611	NULL	0.8340	0.8790	0.2806	-0.0862	0.3584	-1.0000	88.51633
1638917675102	0	7.75836400	318.70870000	66.03802000	44.99942000	349.38140000	359.59160000	NULL	7.6068	0.0000	0.0000	0.0000	Terrain	32.9921	290.9183	178.4611	NULL	0.8340	0.8790	0.2806	-0.0668	0.3779	-1.0000	88.51633
1638917675124	0	7.50432800	318.24760000	67.44696000	44.99945000	349.75250000	359.45710000	NULL	7.5865	0.0000	0.0000	0.0000	Terrain	34.7736	290.5835	181.4910	NULL	0.8395	0.8904	0.2806	-0.0085	0.3973	-1.0000	87.94881
1638917675135	0	7.27023300	317.79810000	68.85944000	44.99946000	350.17980000	359.30460000	NULL	7.5459	0.0000	0.0000	0.0000	Terrain	34.7736	290.5835	181.4910	NULL	0.8395	0.8904	0.2806	-0.0085	0.4362	-1.0000	87.94881
1638917675157	0	7.05576900	317.35990000	70.27543000	44.99948000	350.66310000	359.13450000	NULL	7.4853	0.0000	0.0000	0.0000	Terrain	36.4182	290.2457	180.4468	NULL	0.8456	0.8891	0.2806	-0.0085	0.4556	-1.0000	89.54396
1638917675167	0	6.86158800	316.93250000	71.69499000	44.99950000	351.20150000	358.94760000	NULL	7.4041	0.0000	0.0000	0.0000	Terrain	36.4415	290.2320	178.5704	NULL	0.8437	0.8863	0.2806	-0.0085	0.4556	-1.0000	89.54396
1638917675190	0	6.68837200	316.51550000	73.11815000	44.99953000	351.79340000	358.74440000	NULL	7.3017	0.0000	0.0000	0.0000	Terrain	37.5673	290.0438	178.9089	NULL	0.8456	0.8886	0.2806	-0.0085	0.4751	-1.0000	89.65514
1638917675202	0	6.53594300	316.10860000	74.54474000	44.99955000	352.43740000	358.52580000	NULL	7.1782	0.0000	0.0000	0.0000	Terrain	37.5673	290.0438	178.9089	NULL	0.8456	0.8886	0.3001	-0.0085	0.4751	-1.0000	89.65514
1638917675224	0	6.40417500	315.71150000	75.97456000	44.99956000	353.13240000	358.29330000	NULL	7.0339	0.0000	0.0000	0.0000	Terrain	37.4373	290.0293	176.5557	NULL	0.8339	0.8881	0.3001	-0.0085	0.4751	-1.0000	87.52544
1638917675235	0	6.29299200	315.32370000	77.40738000	44.99958000	353.87660000	358.04840000	NULL	6.8687	0.0000	0.0000	0.0000	Terrain	37.4373	290.0293	176.5557	NULL	0.8339	0.8881	0.3001	-0.0085	0.4751	-1.0000	87.52544
1638917675257	0	6.20236200	314.94500000	78.84296000	44.99960000	354.66790000	357.79260000	NULL	6.6829	0.0000	0.0000	0.0000	Terrain	39.8671	289.6173	176.9139	NULL	0.8341	0.8917	0.3001	-0.0085	0.4751	-1.0000	89.38628
1638917675268	0	6.13229300	314.57500000	80.28102000	44.99961000	355.50410000	357.52710000	NULL	6.4764	0.0000	0.0000	0.0000	Terrain	37.5898	289.6937	172.0880	NULL	0.8165	0.8774	0.3001	-0.0085	0.4751	-1.0000	89.38628
1638917675289	0	6.08282900	314.21360000	81.72127000	44.99962000	356.38260000	357.25320000	NULL	6.2492	0.0000	0.0000	0.0000	Terrain	37.7749	289.5023	170.2833	NULL	0.8119	0.8705	0.3001	-0.0085	0.4751	-1.0000	88.96758
1638917675301	0	6.05404900	313.86030000	83.16338000	44.99962000	357.30090000	356.97200000	NULL	6.0014	0.0000	0.0000	0.0000	Terrain	37.7749	289.5023	170.2833	NULL	0.8119	0.8705	0.3001	-0.0085	0.4751	-1.0000	88.96758
1638917675323	0	6.04605300	313.51500000	84.60703000	44.99965000	358.25650000	356.68450000	NULL	5.7329	0.0000	0.0000	0.0000	Terrain	38.9254	289.1650	170.0131	NULL	0.7992	0.8711	0.2806	0.0000	0.4945	-1.0000	89.34874
1638917675334	0	6.05987300	313.20860000	86.05189000	44.99965000	359.24460000	356.39110000	NULL	5.4427	0.0000	0.0000	0.0000	Terrain	37.8430	289.2028	167.2551	NULL	0.7857	0.8608	0.2418	0.0000	0.4945	-1.0000	89.34874
1638917675356	0	6.09562600	312.93660000	87.49789000	44.99967000	0.25850550	356.09190000	NULL	5.1308	0.0000	0.0000	0.0000	Terrain	37.8430	289.2028	167.2551	NULL	0.7857	0.8608	0.1834	0.0000	0.4945	-1.0000	89.36591
1638917675368	0	6.15345300	312.69520000	88.94489000	44.99968000	1.28985900	355.78800000	NULL	4.7971	0.0000	0.0000	0.0000	Terrain	38.4016	289.0201	165.9558	NULL	0.7698	0.8543	0.1640	0.0000	0.4945	-1.0000	89.36591
1638917675390	0	6.23349800	312.48080000	90.39261000	44.99969000	2.32930200	355.48030000	NULL	4.4414	0.0000	0.0000	0.0000	Terrain	38.4219	289.2107	163.0856	NULL	0.7685	0.8433	0.1446	0.0000	0.4945	-1.0000	89.53072
1638917675401	0	6.33590300	312.29050000	91.84071000	44.99971000	3.36956500	355.16950000	NULL	4.0637	0.0000	0.0000	0.0000	Terrain	38.4219	289.2107	163.0856	NULL	0.7685	0.8433	0.1640	0.0000	0.4945	-1.0000	89.53072
1638917675423	0	6.46080000	312.12150000	93.28879000	44.99973000	4.40574200	354.85640000	NULL	3.6639	0.0000	0.0000	0.0000	Terrain	40.0121	289.0219	163.1646	NULL	0.7589	0.8406	0.1640	0.0000	0.4945	-1.0000	89.22835
1638917675434	0	6.60830200	311.97140000	94.73643000	44.99973000	5.43414100	354.54180000	NULL	3.2420	0.0000	0.0000	0.0000	Terrain	37.3811	289.8137	158.5369	NULL	0.7419	0.8225	0.1640	0.0000	0.4945	-1.0000	89.22835
1638917675457	0	6.77760600	311.83810000	96.18328000	44.99974000	6.45204800	354.22700000	NULL	2.7989	0.0000	0.0000	0.0000	Terrain	38.0762	289.6816	159.7825	NULL	0.7316	0.8252	0.1834	0.0000	0.4751	-1.0000	88.52848
1638917675468	0	6.96881400	311.71980000	97.62888000	44.99974000	7.45825800	353.91310000	NULL	2.3345	0.0000	0.0000	0.0000	Terrain	38.0762	289.6816	159.7825	NULL	0.7316	0.8252	0.1834	0.0000	0.4751	-1.0000	88.52848
1638917675490	0	7.18200900	311.61470000	99.07278000	44.99977000	8.45268200	353.60070000	NULL	1.8488	0.0000	0.0000	0.0000	Terrain	43.3057	288.1372	169.4751	NULL	0.7131	0.8514	0.1834	0.0000	0.4751	-1.0000	89.38548
1638917675501	0	7.41725000	311.52130000	100.51450000	44.99977000	9.43545200	353.29010000	NULL	1.3419	0.0000	0.0000	0.0000	Terrain	43.3057	288.1372	169.4751	NULL	0.7131	0.8514	0.1834	0.0000	0.4751	-1.0000	89.38548
1638917675523	0	7.67457800	311.43840000	101.95370000	44.99978000	10.40684000	352.98180000	NULL	0.8139	0.0000	0.0000	0.0000	Terrain	48.9657	287.0636	177.7423	NULL	0.7016	0.8751	0.1834	0.0000	0.4556	-1.0000	90.06535
1638917675534	0	7.95312200	311.36490000	103.38990000	44.99977000	11.36724000	352.67660000	NULL	0.2656	0.0000	0.0000	0.0000	Terrain	52.3506	286.7120	183.5461	NULL	0.6917	0.8955	0.1834	0.0000	0.4556	-1.0000	90.06535
1638917675556	0	8.25203000	311.29950000	104.82300000	44.99979000	12.31711000	352.37640000	NULL	0.3021	0.0000	0.0000	0.0000	Terrain	54.5208	286.5680	188.5626	NULL	0.6751	0.9113	0.1834	0.0000	0.4167	-1.0000	90.77046
1638917675567	0	8.56958100	311.24150000	106.25280000	44.99980000	13.25698000	352.08320000	NULL	0.7887	0.0000	0.0000	0.0000	Terrain	54.5208	286.5680	188.5626	NULL	0.6751	0.9113	0.1834	0.0000	0.3973	-1.0000	90.77046
1638917675589	0	8.90322600	311.19000000	107.67980000	44.99981000	14.18742000	351.80040000	NULL	0.5837	0.0000	0.0000	0.0000	Terrain	58.1765	285.7233	191.9020	NULL	0.6641	0.9098	0.1834	0.0000	0.3390	-1.0000	88.98024
1638917675600	0	9.25137800	311.14430000	109.10380000	44.99982000	15.10898000	351.53110000	NULL	0.3932	0.0000	0.0000	0.0000	Terrain	55.4258	286.3841	188.2284	NULL	0.6481	0.8962	0.1834	0.0000	0.3001	-1.0000	88.98024
1638917675623	0	9.61337400	311.10360000	110.52490000	44.99982000	16.02156000	351.27680000	NULL	0.2166	0.0000	0.0000	0.0000	Terrain	55.4258	286.3841	188.2284	NULL	0.6481	0.8962	0.1640	0.0000	0.2806	-1.0000	89.80731
1638917675634	0	9.98856600	311.06760000	111.94300000	44.99982000	16.92452000	351.03810000	NULL	0.0535	0.0000	0.0000	0.0000	Terrain	57.1959	285.9101	187.7465	NULL	0.6422	0.8818	0.1640	0.0000	0.2612	-1.0000	89.80731
1638917675656	0	10.37719000	311.03560000	113.35770000	44.99983000	17.81755000	350.81480000	NULL	0.0959	0.0000	0.0000	0.0000	Terrain	56.0519	286.0267	186.5474	NULL	0.6290	0.8698	0.1640	0.0000	0.2612	-1.0000	89.98228
1638917675667	0	10.77945000	311.00710000	114.76870000	44.99984000	18.70056000	350.60610000	NULL	0.2312	0.0000	0.0000	0.0000	Terrain	56.0519	286.0267	186.5474	NULL	0.6290	0.8698	0.1640	0.0000	0.2612	-1.0000	89.98228
1638917675689	0	11.19470000	310.98190000	116.17610000	44.99985000	19.57433000	350.41180000	NULL	0.3531	0.0000	0.0000	0.0000	Terrain	55.7891	285.6742	183.7709	NULL	0.6226	0.8396	0.1834	0.0000	0.2612	-1.0000	89.53674
1638917675701	0	11.62398000	310.95950000	117.57930000	44.99986000	20.44027000	350.23110000	NULL	0.4604	0.0000	0.0000	0.0000	Terrain	55.8668	285.6198	183.1711	NULL	0.6178	0.8293	0.1834	0.0000	0.2612	-1.0000	89.53674
1638917675723	0	12.06747000	310.93960000	118.97790000	44.99987000	21.29957000	350.06270000	NULL	0.5529	0.0000	0.0000	0.0000	Terrain	55.1416	285.7394	182.5469	NULL	0.6069	0.8177	0.1834	0.0000	0.2806	-1.0000	89.48506
1638917675734	0	12.52614000	310.92190000	120.37140000	44.99987000	22.15328000	349.90490000	NULL	0.6293	0.0000	0.0000	0.0000	Terrain	55.1416	285.7394	182.5469	NULL	0.6069	0.8177	0.1834	0.0000	0.2806	-1.0000	89.48506
1638917675756	0	13.00093000	310.90620000	121.75920000	44.99988000	23.00295000	349.75600000	NULL	0.6886	0.0000	0.0000	0.0000	Terrain	55.1378	285.6463	181.0448	NULL	0.6001	0.7927	0.2029	0.0000	0.3001	-1.0000	91.91557
1638917675767	0	13.49191000	310.89230000	123.14100000	44.99987000	23.85122000	349.61470000	NULL	0.7307	0.0000	0.0000	0.0000	Terrain	55.1378	285.6463	181.0448	NULL	0.6001	0.7927	0.2223	0.0000	0.3001	-1.0000	91.91557
1638917675790	0	13.99995000	310.87990000	124.51620000	44.99987000	24.70149000	349.47990000	NULL	0.7544	0.0000	0.0000	0.0000	Terrain	54.4440	285.7079	179.6818	NULL	0.5881	0.7649	0.2418	0.0000	0.3195	-1.0000	89.48065
1638917675801	0	14.52588000	310.86900000	125.88420000	44.99988000	25.55770000	349.35010000	NULL	0.7589	0.0000	0.0000	0.0000	Terrain	53.2682	285.8645	178.3929	NULL	0.5793	0.7445	0.2612	0.0000	0.3390	-1.0000	89.48065
1638917675823	0	15.07050000	310.85920000	127.24420000	44.99988000	26.42343000	349.22350000	NULL	0.7431	0.0000	0.0000	0.0000	PathOutline	51.8150	286.1063	176.7011	NULL	0.5710	0.7202	0.2806	0.0000	0.3584	-1.0000	90.789
1638917675834	0	15.63376000	310.85060000	128.59610000	44.99989000	27.30199000	349.09960000	NULL	0.7069	0.0000	0.0000	0.0000	PathOutline	51.8150	286.1063	176.7011	NULL	0.5710	0.7202	0.2806	0.0000	0.3584	-1.0000	90.789
1638917675856	0	16.21640000	310.84290000	129.93920000	44.99989000	28.19637000	348.97760000	NULL	0.6495	0.0000	0.0000	0.0000	PathOutline	64.4650	283.5921	184.6087	NULL	0.6076	0.7630	0.2806	0.0000	0.3779	-1.0000	90.51003
1638917675868	0	16.81837000	310.83600000	131.27310000	44.99990000	29.10861000	348.85680000	NULL	0.5708	0.0000	0.0000	0.0000	PathOutline	64.4650	283.5921	184.6087	NULL	0.6076	0.7630	0.2806	0.0000	0.3779	-1.0000	90.51003
1638917675890	0	17.43957000	310.83000000	132.59770000	44.99990000	30.03999000	348.73730000	NULL	0.4708	0.0000	0.0000	0.0000	PathOutline	80.5210	279.9004	194.4024	NULL	0.6359	0.7993	0.3001	0.0000	0.3973	-1.0000	90.47031
1638917675902	0	18.08072000	310.82460000	133.91200000	44.99990000	30.99191000	348.61860000	NULL	0.3484	0.0000	0.0000	0.0000	PathOutline	85.0740	278.4353	196.3585	NULL	0.6417	0.7963	0.3001	0.0000	0.3973	-1.0000	90.47031
1638917675923	0	18.74172000	310.81980000	135.21590000	44.99990000	31.96578000	348.50010000	NULL	0.2038	0.0000	0.0000	0.0000	PathOutline	86.9146	277.9189	195.9938	NULL	0.6452	0.7889	0.3001	0.0000	0.4167	-1.0000	86.64384
1638917675933	0	19.42326000	310.81560000	136.50850000	44.99990000	32.96301000	348.38130000	NULL	0.0359	0.0000	0.0000	0.0000	PathOutline	86.9146	277.9189	195.9938	NULL	0.6452	0.7889	0.3195	0.0000	0.4167	-1.0000	86.64384
1638917675956	0	20.12595000	310.81180000	137.78900000	44.99992000	33.98572000	348.26100000	NULL	0.1561	0.0000	0.0000	0.0000	PathOutline	85.5545	278.3982	192.3643	NULL	0.6426	0.7636	0.3390	0.0000	0.4362	-1.0000	89.93129
1638917675978	0	20.85041000	310.80840000	139.05650000	44.99992000	35.03648000	348.13820000	NULL	0.3730	0.0000	0.0000	0.0000	PathOutline	84.3130	278.7410	190.9192	NULL	0.6360	0.7494	0.3584	0.0000	0.4556	-1.0000	89.93129
1638917675989	0	21.59646000	310.80550000	140.31060000	44.99992000	36.11750000	348.01260000	NULL	0.6149	0.0000	0.0000	0.0000	PathOutline	84.3130	278.7410	190.9192	NULL	0.6360	0.7494	0.3584	0.0000	0.4556	-1.0000	90.10186
1638917676012	0	22.36394000	310.80280000	141.55100000	44.99994000	37.22997000	347.88460000	NULL	0.8818	0.0000	0.0000	0.0000	PathOutline	89.7725	277.2541	193.4690	NULL	0.6275	0.7454	0.3584	0.0000	0.4556	-1.0000	90.10186
1638917676022	0	23.15266000	310.80040000	142.77720000	44.99992000	38.37434000	347.75450000	NULL	1.1736	0.0000	0.0000	0.0000	Terrain	120.2633	268.3063	215.0039	NULL	0.6222	0.8007	0.3584	0.0000	0.4556	-1.0000	90.10349
1638917676045	0	23.96248000	310.79840000	143.98890000	44.99994000	39.55044000	347.62290000	NULL	1.4903	0.0000	0.0000	0.0000	Terrain	139.5516	262.5258	224.7900	NULL	0.6278	0.8142	0.3390	0.0000	0.4556	-1.0000	90.10349
1638917676056	0	24.79322000	310.79650000	145.18550000	44.99995000	40.75628000	347.49000000	NULL	1.8320	0.0000	0.0000	0.0000	Terrain	139.5516	262.5258	224.7900	NULL	0.6278	0.8142	0.3195	0.0000	0.4556	-1.0000	90.65607
1638917676079	0	25.64472000	310.79490000	146.36650000	44.99994000	41.98779000	347.35620000	NULL	2.1987	0.0000	0.0000	0.0000	Terrain	146.0004	260.4127	225.3192	NULL	0.6164	0.8030	0.3001	0.0000	0.4362	-1.0000	90.65607
1638917676089	0	26.51547000	310.79340000	147.53280000	44.99994000	43.24011000	347.22310000	NULL	2.5886	0.0000	0.0000	0.0000	Terrain	146.0004	260.4127	225.3192	NULL	0.6164	0.8030	0.2806	0.0000	0.4167	-1.0000	89.47665
1638917676111	0	27.40534000	310.79210000	148.68370000	44.99996000	44.50856000	347.09220000	NULL	3.0020	0.0000	0.0000	0.0000	Terrain	159.2179	256.5771	227.5116	NULL	0.6131	0.7997	0.2806	0.0000	0.4167	-1.0000	89.47665
1638917676123	0	28.31358000	310.79100000	149.81940000	44.99996000	45.78855000	346.96440000	NULL	3.4379	0.0000	0.0000	0.0000	Terrain	168.9554	253.1045	232.5510	NULL	0.6008	0.7968	0.2612	0.0000	0.3973	-1.0000	91.11991
1638917676145	0	29.23944000	310.78990000	150.93990000	44.99997000	47.07576000	346.84090000	NULL	3.8958	0.0000	0.0000	0.0000	Terrain	158.2299	256.9641	226.2325	NULL	0.5861	0.7849	0.2418	0.0000	0.3779	-1.0000	91.11991
1638917676156	0	30.18162000	310.78900000	152.04620000	44.99996000	48.36604000	346.72370000	NULL	4.2034	0.0000	0.0000	0.0000	Terrain	158.2299	256.9641	226.2325	NULL	0.5861	0.7849	0.2418	0.0000	0.3390	-1.0000	89.38987
1638917676178	0	31.13946000	310.78820000	153.13820000	44.99996000	49.65555000	346.61450000	NULL	3.8220	0.0000	0.0000	0.0000	Terrain	161.1989	256.2761	224.7592	NULL	0.5702	0.7731	0.2223	0.0000	0.2806	-1.0000	89.38987
1638917676190	0	32.11176000	310.78750000	154.21690000	44.99997000	50.94059000	346.51500000	NULL	3.4597	0.0000	0.0000	0.0000	Terrain	161.1989	256.2761	224.7592	NULL	0.5702	0.7731	0.2223	0.0000	0.2806	-1.0000	90.00981
1638917676212	0	33.09740000	310.78680000	155.28300000	44.99996000	52.21778000	346.42730000	NULL	3.1153	0.0000	0.0000	0.0000	Terrain	148.9163	261.0082	213.5076	NULL	0.5652	0.7509	0.2223	0.0000	0.2223	-1.0000	90.00981
1638917676223	0	34.09587000	310.78630000	156.33680000	44.99997000	53.48463000	346.35280000	NULL	2.7882	0.0000	0.0000	0.0000	Terrain	138.9885	263.7155	208.0446	NULL	0.5561	0.7255	0.2223	0.0000	0.2223	-1.0000	90.12135
1638917676245	0	35.10669000	310.78580000	157.37830000	44.99997000	54.73943000	346.29170000	NULL	2.4782	0.0000	0.0000	0.0000	PathOutline	129.7994	266.9274	202.7749	NULL	0.5492	0.7050	0.2223	0.0000	0.2029	-1.0000	90.12135
1638917676257	0	36.12887000	310.78530000	158.40850000	44.99997000	55.98103000	346.24540000	NULL	2.1839	0.0000	0.0000	0.0000	PathOutline	129.7994	266.9274	202.7749	NULL	0.5492	0.7050	0.2223	0.0000	0.1640	-1.0000	88.22621
